complex_id,instance_a,instance_b,n_pairs_a,n_pairs_b,direct,swapped,delta
PDB-CPX-172479,7pwp a1 i1,9tcb a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7pwq a1 i1,7pwr a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwq a1 i1,7pws a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwq a1 i1,7pwu a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwq a1 i1,7pww a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwq a1 i1,7px6 a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwq a1 i1,7px7 a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwq a1 i1,7r3o a1 i1,15,18,0.8333,0.8333,0.0
PDB-CPX-172479,7pwq a1 i1,7r4a a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwq a1 i1,7r5d a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwq a1 i1,7z1v a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwq a1 i1,7z1w a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwq a1 i1,7z1y a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwq a1 i1,7z2o a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwq a1 i1,7z2q a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7pwq a1 i1,7z41 a1 i1,15,14,0.9333,0.9333,0.0
PDB-CPX-172479,7pwq a1 i1,8zv7 a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7pwq a1 i1,9feg a1 i1,15,11,0.7333,0.7333,0.0
PDB-CPX-172479,7pwq a1 i1,9ifv a1 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7pwq a1 i1,9ifv a2 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7pwq a1 i1,9rlo a1 i1,15,10,0.4706,0.4706,0.0
PDB-CPX-172479,7pwq a1 i1,9rlp a1 i1,15,8,0.5333,0.5333,0.0
PDB-CPX-172479,7pwq a1 i1,9rlq a1 i1,15,12,0.8,0.8,0.0
PDB-CPX-172479,7pwq a1 i1,9rlr a1 i1,15,9,0.5,0.5,0.0
PDB-CPX-172479,7pwq a1 i1,9tcb a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwr a1 i1,7pws a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7pwr a1 i1,7pwu a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7pwr a1 i1,7pww a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7pwr a1 i1,7px6 a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7pwr a1 i1,7px7 a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7pwr a1 i1,7r3o a1 i1,16,18,0.8889,0.8889,0.0
PDB-CPX-172479,7pwr a1 i1,7r4a a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7pwr a1 i1,7r5d a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7pwr a1 i1,7z1v a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7pwr a1 i1,7z1w a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7pwr a1 i1,7z1y a1 i1,16,16,0.8824,0.8824,0.0
PDB-CPX-172479,7pwr a1 i1,7z2o a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7pwr a1 i1,7z2q a1 i1,16,17,0.9412,0.8333,-0.1078
PDB-CPX-172479,7pwr a1 i1,7z41 a1 i1,16,14,0.875,0.875,0.0
PDB-CPX-172479,7pwr a1 i1,8zv7 a1 i1,16,17,0.8333,0.9412,0.1078
PDB-CPX-172479,7pwr a1 i1,9feg a1 i1,16,11,0.6875,0.6875,0.0
PDB-CPX-172479,7pwr a1 i1,9ifv a1 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7pwr a1 i1,9ifv a2 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7pwr a1 i1,9rlo a1 i1,16,10,0.5294,0.5294,0.0
PDB-CPX-172479,7pwr a1 i1,9rlp a1 i1,16,8,0.5,0.5,0.0
PDB-CPX-172479,7pwr a1 i1,9rlq a1 i1,16,12,0.75,0.75,0.0
PDB-CPX-172479,7pwr a1 i1,9rlr a1 i1,16,9,0.5625,0.4706,-0.0919
PDB-CPX-172479,7pwr a1 i1,9tcb a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7pws a1 i1,7pwu a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pws a1 i1,7pww a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pws a1 i1,7px6 a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pws a1 i1,7px7 a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pws a1 i1,7r3o a1 i1,15,18,0.8333,0.8333,0.0
PDB-CPX-172479,7pws a1 i1,7r4a a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pws a1 i1,7r5d a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pws a1 i1,7z1v a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pws a1 i1,7z1w a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pws a1 i1,7z1y a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pws a1 i1,7z2o a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pws a1 i1,7z2q a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7pws a1 i1,7z41 a1 i1,15,14,0.9333,0.9333,0.0
PDB-CPX-172479,7pws a1 i1,8zv7 a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7pws a1 i1,9feg a1 i1,15,11,0.7333,0.7333,0.0
PDB-CPX-172479,7pws a1 i1,9ifv a1 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7pws a1 i1,9ifv a2 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7pws a1 i1,9rlo a1 i1,15,10,0.4706,0.4706,0.0
PDB-CPX-172479,7pws a1 i1,9rlp a1 i1,15,8,0.5333,0.5333,0.0
PDB-CPX-172479,7pws a1 i1,9rlq a1 i1,15,12,0.8,0.8,0.0
PDB-CPX-172479,7pws a1 i1,9rlr a1 i1,15,9,0.5,0.5,0.0
PDB-CPX-172479,7pws a1 i1,9tcb a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwu a1 i1,7pww a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwu a1 i1,7px6 a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwu a1 i1,7px7 a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwu a1 i1,7r3o a1 i1,15,18,0.8333,0.8333,0.0
PDB-CPX-172479,7pwu a1 i1,7r4a a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwu a1 i1,7r5d a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwu a1 i1,7z1v a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwu a1 i1,7z1w a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwu a1 i1,7z1y a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pwu a1 i1,7z2o a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pwu a1 i1,7z2q a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7pwu a1 i1,7z41 a1 i1,15,14,0.9333,0.9333,0.0
PDB-CPX-172479,7pwu a1 i1,8zv7 a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7pwu a1 i1,9feg a1 i1,15,11,0.7333,0.7333,0.0
PDB-CPX-172479,7pwu a1 i1,9ifv a1 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7pwu a1 i1,9ifv a2 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7pwu a1 i1,9rlo a1 i1,15,10,0.4706,0.4706,0.0
PDB-CPX-172479,7pwu a1 i1,9rlp a1 i1,15,8,0.5333,0.5333,0.0
PDB-CPX-172479,7pwu a1 i1,9rlq a1 i1,15,12,0.8,0.8,0.0
PDB-CPX-172479,7pwu a1 i1,9rlr a1 i1,15,9,0.5,0.5,0.0
PDB-CPX-172479,7pwu a1 i1,9tcb a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pww a1 i1,7px6 a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pww a1 i1,7px7 a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pww a1 i1,7r3o a1 i1,15,18,0.8333,0.8333,0.0
PDB-CPX-172479,7pww a1 i1,7r4a a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pww a1 i1,7r5d a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pww a1 i1,7z1v a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pww a1 i1,7z1w a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pww a1 i1,7z1y a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7pww a1 i1,7z2o a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7pww a1 i1,7z2q a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7pww a1 i1,7z41 a1 i1,15,14,0.9333,0.9333,0.0
PDB-CPX-172479,7pww a1 i1,8zv7 a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7pww a1 i1,9feg a1 i1,15,11,0.7333,0.7333,0.0
PDB-CPX-172479,7pww a1 i1,9ifv a1 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7pww a1 i1,9ifv a2 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7pww a1 i1,9rlo a1 i1,15,10,0.4706,0.4706,0.0
PDB-CPX-172479,7pww a1 i1,9rlp a1 i1,15,8,0.5333,0.5333,0.0
PDB-CPX-172479,7pww a1 i1,9rlq a1 i1,15,12,0.8,0.8,0.0
PDB-CPX-172479,7pww a1 i1,9rlr a1 i1,15,9,0.5,0.5,0.0
PDB-CPX-172479,7pww a1 i1,9tcb a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7px6 a1 i1,7px7 a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7px6 a1 i1,7r3o a1 i1,16,18,0.8889,0.8889,0.0
PDB-CPX-172479,7px6 a1 i1,7r4a a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7px6 a1 i1,7r5d a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7px6 a1 i1,7z1v a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7px6 a1 i1,7z1w a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7px6 a1 i1,7z1y a1 i1,16,16,0.8824,0.8824,0.0
PDB-CPX-172479,7px6 a1 i1,7z2o a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7px6 a1 i1,7z2q a1 i1,16,17,0.9412,0.8333,-0.1078
PDB-CPX-172479,7px6 a1 i1,7z41 a1 i1,16,14,0.875,0.875,0.0
PDB-CPX-172479,7px6 a1 i1,8zv7 a1 i1,16,17,0.8333,0.9412,0.1078
PDB-CPX-172479,7px6 a1 i1,9feg a1 i1,16,11,0.6875,0.6875,0.0
PDB-CPX-172479,7px6 a1 i1,9ifv a1 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7px6 a1 i1,9ifv a2 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7px6 a1 i1,9rlo a1 i1,16,10,0.5294,0.5294,0.0
PDB-CPX-172479,7px6 a1 i1,9rlp a1 i1,16,8,0.5,0.5,0.0
PDB-CPX-172479,7px6 a1 i1,9rlq a1 i1,16,12,0.75,0.75,0.0
PDB-CPX-172479,7px6 a1 i1,9rlr a1 i1,16,9,0.5625,0.4706,-0.0919
PDB-CPX-172479,7px6 a1 i1,9tcb a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7px7 a1 i1,7r3o a1 i1,16,18,0.8889,0.8889,0.0
PDB-CPX-172479,7px7 a1 i1,7r4a a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7px7 a1 i1,7r5d a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7px7 a1 i1,7z1v a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7px7 a1 i1,7z1w a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7px7 a1 i1,7z1y a1 i1,16,16,0.8824,0.8824,0.0
PDB-CPX-172479,7px7 a1 i1,7z2o a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7px7 a1 i1,7z2q a1 i1,16,17,0.9412,0.8333,-0.1078
PDB-CPX-172479,7px7 a1 i1,7z41 a1 i1,16,14,0.875,0.875,0.0
PDB-CPX-172479,7px7 a1 i1,8zv7 a1 i1,16,17,0.8333,0.9412,0.1078
PDB-CPX-172479,7px7 a1 i1,9feg a1 i1,16,11,0.6875,0.6875,0.0
PDB-CPX-172479,7px7 a1 i1,9ifv a1 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7px7 a1 i1,9ifv a2 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7px7 a1 i1,9rlo a1 i1,16,10,0.5294,0.5294,0.0
PDB-CPX-172479,7px7 a1 i1,9rlp a1 i1,16,8,0.5,0.5,0.0
PDB-CPX-172479,7px7 a1 i1,9rlq a1 i1,16,12,0.75,0.75,0.0
PDB-CPX-172479,7px7 a1 i1,9rlr a1 i1,16,9,0.5625,0.4706,-0.0919
PDB-CPX-172479,7px7 a1 i1,9tcb a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7r3o a1 i1,7r4a a1 i1,18,15,0.8333,0.8333,0.0
PDB-CPX-172479,7r3o a1 i1,7r5d a1 i1,18,16,0.8889,0.8889,0.0
PDB-CPX-172479,7r3o a1 i1,7z1v a1 i1,18,15,0.8333,0.8333,0.0
PDB-CPX-172479,7r3o a1 i1,7z1w a1 i1,18,16,0.8889,0.8889,0.0
PDB-CPX-172479,7r3o a1 i1,7z1y a1 i1,18,16,0.7895,0.7895,0.0
PDB-CPX-172479,7r3o a1 i1,7z2o a1 i1,18,15,0.8333,0.8333,0.0
PDB-CPX-172479,7r3o a1 i1,7z2q a1 i1,18,17,0.9444,0.8421,-0.1023
PDB-CPX-172479,7r3o a1 i1,7z41 a1 i1,18,14,0.7778,0.7778,0.0
PDB-CPX-172479,7r3o a1 i1,8zv7 a1 i1,18,17,0.8421,0.9444,0.1023
PDB-CPX-172479,7r3o a1 i1,9feg a1 i1,18,11,0.6111,0.6111,0.0
PDB-CPX-172479,7r3o a1 i1,9ifv a1 i1,18,7,0.3889,0.3889,0.0
PDB-CPX-172479,7r3o a1 i1,9ifv a2 i1,18,7,0.3889,0.3889,0.0
PDB-CPX-172479,7r3o a1 i1,9rlo a1 i1,18,10,0.5556,0.5556,0.0
PDB-CPX-172479,7r3o a1 i1,9rlp a1 i1,18,8,0.4444,0.4444,0.0
PDB-CPX-172479,7r3o a1 i1,9rlq a1 i1,18,12,0.6667,0.6667,0.0
PDB-CPX-172479,7r3o a1 i1,9rlr a1 i1,18,9,0.5,0.5,0.0
PDB-CPX-172479,7r3o a1 i1,9tcb a1 i1,18,15,0.8333,0.8333,0.0
PDB-CPX-172479,7r4a a1 i1,7r5d a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7r4a a1 i1,7z1v a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7r4a a1 i1,7z1w a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7r4a a1 i1,7z1y a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7r4a a1 i1,7z2o a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7r4a a1 i1,7z2q a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7r4a a1 i1,7z41 a1 i1,15,14,0.9333,0.9333,0.0
PDB-CPX-172479,7r4a a1 i1,8zv7 a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7r4a a1 i1,9feg a1 i1,15,11,0.7333,0.7333,0.0
PDB-CPX-172479,7r4a a1 i1,9ifv a1 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7r4a a1 i1,9ifv a2 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7r4a a1 i1,9rlo a1 i1,15,10,0.4706,0.4706,0.0
PDB-CPX-172479,7r4a a1 i1,9rlp a1 i1,15,8,0.5333,0.5333,0.0
PDB-CPX-172479,7r4a a1 i1,9rlq a1 i1,15,12,0.8,0.8,0.0
PDB-CPX-172479,7r4a a1 i1,9rlr a1 i1,15,9,0.5,0.5,0.0
PDB-CPX-172479,7r4a a1 i1,9tcb a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7r5d a1 i1,7z1v a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7r5d a1 i1,7z1w a1 i1,16,16,1.0,0.8824,-0.1176
PDB-CPX-172479,7r5d a1 i1,7z1y a1 i1,16,16,0.8824,0.8824,0.0
PDB-CPX-172479,7r5d a1 i1,7z2o a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7r5d a1 i1,7z2q a1 i1,16,17,0.9412,0.8333,-0.1078
PDB-CPX-172479,7r5d a1 i1,7z41 a1 i1,16,14,0.875,0.875,0.0
PDB-CPX-172479,7r5d a1 i1,8zv7 a1 i1,16,17,0.8333,0.9412,0.1078
PDB-CPX-172479,7r5d a1 i1,9feg a1 i1,16,11,0.6875,0.6875,0.0
PDB-CPX-172479,7r5d a1 i1,9ifv a1 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7r5d a1 i1,9ifv a2 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7r5d a1 i1,9rlo a1 i1,16,10,0.5294,0.5294,0.0
PDB-CPX-172479,7r5d a1 i1,9rlp a1 i1,16,8,0.5,0.5,0.0
PDB-CPX-172479,7r5d a1 i1,9rlq a1 i1,16,12,0.75,0.75,0.0
PDB-CPX-172479,7r5d a1 i1,9rlr a1 i1,16,9,0.5625,0.4706,-0.0919
PDB-CPX-172479,7r5d a1 i1,9tcb a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7z1v a1 i1,7z1w a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7z1v a1 i1,7z1y a1 i1,15,16,0.9375,0.9375,0.0
PDB-CPX-172479,7z1v a1 i1,7z2o a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7z1v a1 i1,7z2q a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7z1v a1 i1,7z41 a1 i1,15,14,0.9333,0.9333,0.0
PDB-CPX-172479,7z1v a1 i1,8zv7 a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7z1v a1 i1,9feg a1 i1,15,11,0.7333,0.7333,0.0
PDB-CPX-172479,7z1v a1 i1,9ifv a1 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7z1v a1 i1,9ifv a2 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7z1v a1 i1,9rlo a1 i1,15,10,0.4706,0.4706,0.0
PDB-CPX-172479,7z1v a1 i1,9rlp a1 i1,15,8,0.5333,0.5333,0.0
PDB-CPX-172479,7z1v a1 i1,9rlq a1 i1,15,12,0.8,0.8,0.0
PDB-CPX-172479,7z1v a1 i1,9rlr a1 i1,15,9,0.5,0.5,0.0
PDB-CPX-172479,7z1v a1 i1,9tcb a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7z1w a1 i1,7z1y a1 i1,16,16,0.8824,0.8824,0.0
PDB-CPX-172479,7z1w a1 i1,7z2o a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7z1w a1 i1,7z2q a1 i1,16,17,0.9412,0.8333,-0.1078
PDB-CPX-172479,7z1w a1 i1,7z41 a1 i1,16,14,0.875,0.875,0.0
PDB-CPX-172479,7z1w a1 i1,8zv7 a1 i1,16,17,0.8333,0.9412,0.1078
PDB-CPX-172479,7z1w a1 i1,9feg a1 i1,16,11,0.6875,0.6875,0.0
PDB-CPX-172479,7z1w a1 i1,9ifv a1 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7z1w a1 i1,9ifv a2 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7z1w a1 i1,9rlo a1 i1,16,10,0.5294,0.5294,0.0
PDB-CPX-172479,7z1w a1 i1,9rlp a1 i1,16,8,0.5,0.5,0.0
PDB-CPX-172479,7z1w a1 i1,9rlq a1 i1,16,12,0.75,0.75,0.0
PDB-CPX-172479,7z1w a1 i1,9rlr a1 i1,16,9,0.5625,0.4706,-0.0919
PDB-CPX-172479,7z1w a1 i1,9tcb a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7z1y a1 i1,7z2o a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7z1y a1 i1,7z2q a1 i1,16,17,0.8333,0.8333,0.0
PDB-CPX-172479,7z1y a1 i1,7z41 a1 i1,16,14,0.875,0.875,0.0
PDB-CPX-172479,7z1y a1 i1,8zv7 a1 i1,16,17,0.8333,0.8333,0.0
PDB-CPX-172479,7z1y a1 i1,9feg a1 i1,16,11,0.6875,0.6875,0.0
PDB-CPX-172479,7z1y a1 i1,9ifv a1 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7z1y a1 i1,9ifv a2 i1,16,7,0.4375,0.4375,0.0
PDB-CPX-172479,7z1y a1 i1,9rlo a1 i1,16,10,0.4444,0.4444,0.0
PDB-CPX-172479,7z1y a1 i1,9rlp a1 i1,16,8,0.5,0.5,0.0
PDB-CPX-172479,7z1y a1 i1,9rlq a1 i1,16,12,0.75,0.75,0.0
PDB-CPX-172479,7z1y a1 i1,9rlr a1 i1,16,9,0.4706,0.4706,0.0
PDB-CPX-172479,7z1y a1 i1,9tcb a1 i1,16,15,0.9375,0.9375,0.0
PDB-CPX-172479,7z2o a1 i1,7z2q a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7z2o a1 i1,7z41 a1 i1,15,14,0.9333,0.9333,0.0
PDB-CPX-172479,7z2o a1 i1,8zv7 a1 i1,15,17,0.8824,0.8824,0.0
PDB-CPX-172479,7z2o a1 i1,9feg a1 i1,15,11,0.7333,0.7333,0.0
PDB-CPX-172479,7z2o a1 i1,9ifv a1 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7z2o a1 i1,9ifv a2 i1,15,7,0.4667,0.4667,0.0
PDB-CPX-172479,7z2o a1 i1,9rlo a1 i1,15,10,0.4706,0.4706,0.0
PDB-CPX-172479,7z2o a1 i1,9rlp a1 i1,15,8,0.5333,0.5333,0.0
PDB-CPX-172479,7z2o a1 i1,9rlq a1 i1,15,12,0.8,0.8,0.0
PDB-CPX-172479,7z2o a1 i1,9rlr a1 i1,15,9,0.5,0.5,0.0
PDB-CPX-172479,7z2o a1 i1,9tcb a1 i1,15,15,1.0,1.0,0.0
PDB-CPX-172479,7z2q a1 i1,7z41 a1 i1,17,14,0.8235,0.8235,0.0
PDB-CPX-172479,7z2q a1 i1,8zv7 a1 i1,17,17,0.7895,1.0,0.2105
PDB-CPX-172479,7z2q a1 i1,9feg a1 i1,17,11,0.6471,0.6471,0.0
PDB-CPX-172479,7z2q a1 i1,9ifv a1 i1,17,7,0.4118,0.4118,0.0
PDB-CPX-172479,7z2q a1 i1,9ifv a2 i1,17,7,0.4118,0.4118,0.0
PDB-CPX-172479,7z2q a1 i1,9rlo a1 i1,17,10,0.5,0.5,0.0
PDB-CPX-172479,7z2q a1 i1,9rlp a1 i1,17,8,0.4706,0.4706,0.0
PDB-CPX-172479,7z2q a1 i1,9rlq a1 i1,17,12,0.7059,0.7059,0.0
PDB-CPX-172479,7z2q a1 i1,9rlr a1 i1,17,9,0.5294,0.4444,-0.085
PDB-CPX-172479,7z2q a1 i1,9tcb a1 i1,17,15,0.8824,0.8824,0.0
PDB-CPX-172479,7z41 a1 i1,8zv7 a1 i1,14,17,0.8235,0.8235,0.0
PDB-CPX-172479,7z41 a1 i1,9feg a1 i1,14,11,0.6667,0.6667,0.0
PDB-CPX-172479,7z41 a1 i1,9ifv a1 i1,14,7,0.4,0.4,0.0
PDB-CPX-172479,7z41 a1 i1,9ifv a2 i1,14,7,0.4,0.4,0.0
PDB-CPX-172479,7z41 a1 i1,9rlo a1 i1,14,10,0.4118,0.4118,0.0
PDB-CPX-172479,7z41 a1 i1,9rlp a1 i1,14,8,0.4667,0.4667,0.0
PDB-CPX-172479,7z41 a1 i1,9rlq a1 i1,14,12,0.7333,0.7333,0.0
PDB-CPX-172479,7z41 a1 i1,9rlr a1 i1,14,9,0.4375,0.4375,0.0
PDB-CPX-172479,7z41 a1 i1,9tcb a1 i1,14,15,0.9333,0.9333,0.0
PDB-CPX-172479,8zv7 a1 i1,9feg a1 i1,17,11,0.6471,0.6471,0.0
PDB-CPX-172479,8zv7 a1 i1,9ifv a1 i1,17,7,0.4118,0.4118,0.0
PDB-CPX-172479,8zv7 a1 i1,9ifv a2 i1,17,7,0.4118,0.4118,0.0
PDB-CPX-172479,8zv7 a1 i1,9rlo a1 i1,17,10,0.5,0.5,0.0
PDB-CPX-172479,8zv7 a1 i1,9rlp a1 i1,17,8,0.4706,0.4706,0.0
PDB-CPX-172479,8zv7 a1 i1,9rlq a1 i1,17,12,0.7059,0.7059,0.0
PDB-CPX-172479,8zv7 a1 i1,9rlr a1 i1,17,9,0.4444,0.5294,0.085
PDB-CPX-172479,8zv7 a1 i1,9tcb a1 i1,17,15,0.8824,0.8824,0.0
PDB-CPX-172479,9feg a1 i1,9ifv a1 i1,11,7,0.6364,0.6364,0.0
PDB-CPX-172479,9feg a1 i1,9ifv a2 i1,11,7,0.6364,0.6364,0.0
PDB-CPX-172479,9feg a1 i1,9rlo a1 i1,11,10,0.6154,0.6154,0.0
PDB-CPX-172479,9feg a1 i1,9rlp a1 i1,11,8,0.7273,0.7273,0.0
PDB-CPX-172479,9feg a1 i1,9rlq a1 i1,11,12,0.9167,0.9167,0.0
PDB-CPX-172479,9feg a1 i1,9rlr a1 i1,11,9,0.6667,0.6667,0.0
PDB-CPX-172479,9feg a1 i1,9tcb a1 i1,11,15,0.7333,0.7333,0.0
PDB-CPX-172479,9ifv a1 i1,9ifv a2 i1,7,7,1.0,1.0,0.0
PDB-CPX-172479,9ifv a1 i1,9rlo a1 i1,7,10,0.3077,0.3077,0.0
PDB-CPX-172479,9ifv a1 i1,9rlp a1 i1,7,8,0.3636,0.3636,0.0
PDB-CPX-172479,9ifv a1 i1,9rlq a1 i1,7,12,0.5833,0.5833,0.0
PDB-CPX-172479,9ifv a1 i1,9rlr a1 i1,7,9,0.3333,0.3333,0.0
PDB-CPX-172479,9ifv a1 i1,9tcb a1 i1,7,15,0.4667,0.4667,0.0
PDB-CPX-172479,9ifv a2 i1,9rlo a1 i1,7,10,0.3077,0.3077,0.0
